0	65
1	64
2	64
3	64
4	63
5	63
6	63
7	62
8	62
9	62
10	61
11	61
12	60
13	60
14	59
15	59
16	58
17	58
18	57
19	57
20	56
21	56
22	55
23	54
24	54
25	53
26	52
27	51
28	51
29	50
30	49
31	48
32	48
33	47
34	46
35	45
36	44
37	43
38	42
39	41
40	40
41	39
42	38
43	37
44	36
45	35
46	34
47	33
48	32
49	31
50	30
51	29
52	27
53	26
54	25
55	24
56	23
57	22
58	21
59	20
60	19
61	18
62	17
63	16
64	15
65	14
66	13
67	12
68	11
69	11
70	10
71	9
72	8
73	8
74	7
75	6
76	6
77	5
78	4
79	4
80	3
81	3
82	3
83	2
84	2
85	1
86	1
87	1
88	1
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	1
101	1
102	1
103	1
104	2
105	2
106	2
107	2
108	3
109	3
110	4
111	4
112	4
113	5
114	5
115	6
116	6
117	7
118	7
119	8
120	8
121	9
122	9
123	10
124	10
125	11
126	12
127	12
128	13
129	13
130	14
131	14
132	15
133	15
134	16
135	17
136	17
137	18
138	18
139	19
140	19
141	20
142	20
143	21
144	21
145	22
146	22
147	23
148	23
149	24
150	24
151	25
152	25
153	25
154	26
155	26
156	27
157	27
158	27
159	28
160	28
161	28
162	29
163	29
164	29
165	30
166	30
167	30
168	30
169	30
170	31
171	31
172	31
173	31
174	31
175	32
176	32
177	32
178	32
179	32
180	32
181	32
182	32
183	32
184	33
185	33
186	33
187	33
188	33
