0	187
1	186
2	185
3	185
4	184
5	183
6	183
7	182
8	181
9	181
10	180
11	179
12	179
13	178
14	177
15	176
16	176
17	175
18	174
19	173
20	173
21	172
22	171
23	170
24	169
25	169
26	168
27	167
28	166
29	165
30	164
31	163
32	163
33	162
34	161
35	160
36	159
37	158
38	157
39	157
40	156
41	155
42	154
43	153
44	152
45	151
46	150
47	150
48	149
49	148
50	147
51	146
52	145
53	144
54	144
55	143
56	142
57	141
58	140
59	139
60	138
61	137
62	137
63	136
64	135
65	134
66	133
67	132
68	131
69	131
70	130
71	129
72	128
73	127
74	126
75	125
76	125
77	124
78	123
79	122
80	121
81	120
82	119
83	118
84	117
85	116
86	115
87	114
88	114
89	113
90	112
91	111
92	110
93	108
94	107
95	106
96	105
97	104
98	103
99	102
100	101
101	100
102	98
103	97
104	96
105	95
106	94
107	92
108	91
109	90
110	88
111	87
112	86
113	84
114	83
115	82
116	80
117	79
118	78
119	76
120	75
121	73
122	72
123	71
124	69
125	68
126	66
127	65
128	63
129	62
130	61
131	59
132	58
133	56
134	55
135	54
136	52
137	51
138	50
139	48
140	47
141	46
142	44
143	43
144	42
145	41
146	39
147	38
148	37
149	36
150	35
151	33
152	32
153	31
154	30
155	29
156	28
157	27
158	26
159	25
160	24
161	23
162	23
163	22
164	21
165	20
166	19
167	18
168	18
169	17
170	16
171	16
172	15
173	14
174	14
175	13
176	13
177	12
178	11
179	11
180	10
181	10
182	9
183	9
184	8
185	8
186	8
187	7
188	7
189	6
190	6
191	6
192	5
193	5
194	5
195	5
196	4
197	4
198	4
199	3
200	3
201	3
202	3
203	3
204	2
205	2
206	2
207	2
208	2
209	2
210	1
211	1
212	1
213	1
214	1
215	1
216	1
217	1
218	1
219	1
220	0
221	0
222	0
223	0
224	0
225	0
226	0
227	0
228	0
229	0
230	0
231	0
232	0
233	0
234	1
235	1
236	1
237	1
238	1
239	1
240	1
241	1
242	1
243	1
244	2
245	2
246	2
247	2
248	2
249	2
250	3
251	3
252	3
253	3
254	4
255	4
256	4
257	5
258	5
259	5
260	6
261	6
262	6
263	7
264	7
265	8
266	8
267	8
268	9
269	9
270	10
271	11
272	11
273	12
274	12
275	13
276	13
277	14
278	15
279	15
280	16
281	17
282	18
283	18
284	19
285	20
286	21
287	22
288	23
289	24
290	25
291	26
292	27
293	28
294	29
295	30
296	31
297	32
298	34
299	35
300	36
301	37
302	38
303	40
304	41
305	42
306	43
307	45
308	46
309	47
310	49
311	50
312	51
313	53
314	54
315	55
316	57
317	58
318	59
319	61
320	62
321	63
322	65
323	66
324	67
325	69
326	70
327	71
328	72
329	73
330	75
331	76
332	77
333	78
334	80
335	81
336	82
337	83
338	84
339	86
340	87
341	88
342	89
343	90
344	91
345	92
346	93
347	94
348	96
349	97
350	98
351	99
352	100
353	101
354	102
355	103
356	104
357	105
358	106
359	107
360	108
361	109
362	110
363	111
364	112
365	113
366	115
367	116
368	117
369	118
370	119
371	120
372	122
373	123
374	124
375	125
376	126
377	127
378	128
379	130
380	131
381	132
382	133
383	135
384	136
385	137
386	139
387	140
388	141
389	143
390	144
391	145
392	146
393	148
394	149
395	150
396	152
397	153
398	154
399	156
400	157
401	158
402	160
403	161
404	162
405	163
406	165
407	166
408	167
409	169
410	170
411	171
412	172
413	173
414	174
415	176
416	177
417	178
418	179
419	180
420	181
421	182
422	183
423	184
424	185
425	186
426	187
427	187
428	188
429	189
430	190
431	191
432	191
433	192
434	193
435	193
436	194
437	195
438	195
439	196
440	197
441	197
442	198
443	198
444	199
445	199
446	200
447	200
448	200
449	201
450	201
451	202
452	202
453	202
454	203
